"class","layer_name_en","layer_name_ua","geometry_type","attribute_name_en","attribute_name_ua","attribute_type","attribute_len","attribute_default_value","attribute_required","domain","num_tot","num_class","num_attb","row_code","attribute_is_id","attribute_unique"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","class","класифікаційний код","text",10," ","True",,3881,202,2,"202.2","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","katotth","КАТОТТГ","text",20," ","True",,3882,202,3,"202.3","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","koatuu","КОАТУУ","text",10," ","True",,3883,202,4,"202.4","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","note","примітка","text",255," ","False",,3884,202,5,"202.5","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,3885,202,6,"202.6","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","plan","проєктне рішення Плану реалізації","text",255," ","False",,3886,202,7,"202.7","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","label","підпис об'єкта","text",256," ","False",,3887,202,8,"202.8","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","precise","точність відображeння","integer",,0,"True","precise",3888,202,9,"202.9","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","source","джерело даних","text",255," ","True",,3889,202,10,"202.10","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","type","тип озеленення","integer",," ","True","greening_type",3891,202,12,"202.12","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","name","назва","text",255," ","True",,3892,202,13,"202.13","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","kind","вид зелених насаджень","integer",,0,"True","greening_kind",3893,202,14,"202.14","False","False"
"Environment","green_pg","Озеленення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","status","статус","integer",,1,"True","status",3894,202,15,"202.15","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","guid","GUID","text",," ","True",,4447,246,1,"246.1","True","True"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","class","класифікаційний код","text",10," ","True",,4448,246,2,"246.2","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","katotth","КАТОТТГ","text",20," ","True",,4449,246,3,"246.3","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","koatuu","КОАТУУ","text",10," ","True",,4450,246,4,"246.4","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","note","примітка","text",255," ","False",,4451,246,5,"246.5","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,4452,246,6,"246.6","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","plan","проєктне рішення Плану реалізації","text",255," ","False",,4453,246,7,"246.7","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","label","підпис об'єкта","text",256," ","False",,4454,246,8,"246.8","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","precise","точність відображeння","integer",,0,"True","precise",4455,246,9,"246.9","False","False"
"Civil_protection","hazard_radioact_pollut","Зони можливого небезпечного радіоактивного забруднення","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","source","джерело даних","text",255," ","True",,4456,246,10,"246.10","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","guid","GUID","text",," ","True",,896,53,1,"53.1","True","True"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","class","класифікаційний код","text",10," ","True",,897,53,2,"53.2","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","katotth","КАТОТТГ","text",20," ","True",,898,53,3,"53.3","False","True"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","koatuu","КОАТУУ","text",10," ","True",,899,53,4,"53.4","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","note","примітка","text",255," ","False",,900,53,5,"53.5","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,901,53,6,"53.6","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","plan","проєктне рішення Плану реалізації","text",255," ","False",,902,53,7,"53.7","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","label","підпис об'єкта","text",256," ","False",,903,53,8,"53.8","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","precise","точність відображeння","integer",,0,"True","precise",904,53,9,"53.9","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","source","джерело даних","text",255," ","True",,905,53,10,"53.10","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","type","тип зони","integer",," ","True","health_protect_zone_type",907,53,12,"53.12","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","res_code","код обмеження","text",10," ","True","restr_code",908,53,13,"53.13","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","act","підстава виникнення обмеження","text",255," ","True",,909,53,14,"53.14","False","False"
"Restrictions","health_protect_zones","Зони санітарної охорони курортів","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","obj_name","назва курорту","text",255," ","False",,910,53,15,"53.15","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","guid","GUID","text",," ","True",,3443,174,1,"174.1","True","True"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","class","класифікаційний код","text",10," ","True",,3444,174,2,"174.2","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","katotth","КАТОТТГ","text",20," ","True",,3445,174,3,"174.3","False","True"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","koatuu","КОАТУУ","text",10," ","True",,3446,174,4,"174.4","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","note","примітка","text",255," ","False",,3447,174,5,"174.5","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,3448,174,6,"174.6","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","plan","проєктне рішення Плану реалізації","text",255," ","False",,3449,174,7,"174.7","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","label","підпис об'єкта","text",256," ","False",,3450,174,8,"174.8","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","precise","точність відображeння","integer",,0,"True","precise",3451,174,9,"174.9","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","source","джерело даних","text",255," ","True",,3452,174,10,"174.10","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","state","статус об'єкту","integer",,0,"True","state",3454,174,12,"174.12","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","change","проектна зміна статусу","integer",,0,"True","change",3455,174,13,"174.13","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","type","тип об'єкту","integer",,0,"True","heating_object_type",3456,174,14,"174.14","False","False"
"Inf_engineering_objects","heating_objects","Об'єктинa мережах теплопостачання","Point,MultiPoint,3DPoint,3DMultiPoint","san_gap","санітарний (інший) відступ, м","double",," ","False",,3457,174,15,"174.15","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","guid","GUID","text",," ","True",,1707,90,1,"90.1","True","True"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","class","класифікаційний код","text",10," ","True",,1708,90,2,"90.2","False","True"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","katotth","КАТОТТГ","text",20," ","True",,1709,90,3,"90.3","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","koatuu","КОАТУУ","text",10," ","True",,1710,90,4,"90.4","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","note","примітка","text",255," ","False",,1711,90,5,"90.5","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,1712,90,6,"90.6","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","plan","проєктне рішення Плану реалізації","text",255," ","False",,1713,90,7,"90.7","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","label","підпис об'єкта","text",256," ","False",,1714,90,8,"90.8","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","precise","точність відображeння","integer",,0,"True","precise",1715,90,9,"90.9","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","source","джерело даних","text",255," ","True",,1716,90,10,"90.10","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","state","статус об'єкту","integer",,0,"True","state",1718,90,12,"90.12","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","change","проектна зміна статусу","integer",,0,"True","change",1719,90,13,"90.13","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","dkbscode","код за ДК 018-2000","text",6," ","True",,1720,90,14,"90.14","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","type","тип теплопостачання","integer",,0,"True","heating_type",1721,90,15,"90.15","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","transfer","вид теплоносія","integer",,0,"True","heating_transfer",1722,90,16,"90.16","False","False"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","direct","напрям","integer",,0,"True","pipe_direction",1723,90,17,"90.17","False","True"
"Engineering_networks","heating_pipes","Місцеві мережі теплопостачання","LineString, MultiLineString, 3DLineString, 3DMultiLineString","san_gap","санітарний (інший) відступ, м","double",," ","False",,1724,90,18,"90.18","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","guid","GUID","text",," ","True",,4258,231,1,"231.1","True","True"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","class","класифікаційний код","text",10," ","True",,4259,231,2,"231.2","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","katotth","КАТОТТГ","text",20," ","True",,4260,231,3,"231.3","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","koatuu","КОАТУУ","text",10," ","True",,4261,231,4,"231.4","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","note","примітка","text",255," ","False",,4262,231,5,"231.5","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,4263,231,6,"231.6","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","plan","проєктне рішення Плану реалізації","text",255," ","False",,4264,231,7,"231.7","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","label","підпис об'єкта","text",256," ","False",,4265,231,8,"231.8","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","precise","точність відображeння","integer",,0,"True","precise",4266,231,9,"231.9","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","source","джерело даних","text",255," ","True",,4267,231,10,"231.10","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","type","тип пам'ятки","integer",," ","True","heritage_monum_type",4269,231,12,"231.12","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","act","підстава виникнення обмеження","text",255," ","True",,4270,231,13,"231.13","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","name","назва","text",255," ","False",,4271,231,14,"231.14","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","signific","значення пам'ятки культурної спадщини","integer",," ","True","heritage_monum_significance",4272,231,15,"231.15","False","False"
"Historical_cultural","heritage_mon_areas","Визначні місця - пам'ятки культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","status","стан пам'ятки культурної спадщини","integer",," ","True","heritage_monum_status",4273,231,16,"231.16","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","guid","GUID","text",," ","True",,4240,230,1,"230.1","True","True"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","class","класифікаційний код","text",10," ","True",,4241,230,2,"230.2","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","katotth","КАТОТТГ","text",20," ","True",,4242,230,3,"230.3","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","koatuu","КОАТУУ","text",10," ","True",,4243,230,4,"230.4","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","note","примітка","text",255," ","False",,4244,230,5,"230.5","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,4245,230,6,"230.6","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","plan","проєктне рішення Плану реалізації","text",255," ","False",,4246,230,7,"230.7","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","label","підпис об'єкта","text",256," ","False",,4247,230,8,"230.8","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","precise","точність відображeння","integer",,0,"True","precise",4248,230,9,"230.9","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","source","джерело даних","text",255," ","True",,4249,230,10,"230.10","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","type","тип пам'ятки","integer",," ","True","heritage_monum_type",4251,230,12,"230.12","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","act","підстава виникнення обмеження","text",255," ","True",,4252,230,13,"230.13","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","name","назва","text",255," ","False",,4253,230,14,"230.14","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","str_guid","код споруди","text",," ","False",,4254,230,15,"230.15","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","signific","значення пам'ятки культурної спадщини","integer",," ","True","heritage_monum_significance",4255,230,16,"230.16","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","status","стан пам'ятки культурної спадщини","integer",," ","True","heritage_monum_status",4256,230,17,"230.17","False","False"
"Historical_cultural","heritage_monuments","Пам'ятки культурної спадщини","Point,MultiPoint,3DPoint,3DMultiPoint","date","датування","text",255," ","False",,4257,230,18,"230.18","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","guid","GUID","text",," ","True",,957,57,1,"57.1","True","True"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","class","класифікаційний код","text",10," ","True",,958,57,2,"57.2","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","katotth","КАТОТТГ","text",20," ","True",,959,57,3,"57.3","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","koatuu","КОАТУУ","text",10," ","True",,960,57,4,"57.4","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","note","примітка","text",255," ","False",,961,57,5,"57.5","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,962,57,6,"57.6","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","plan","проєктне рішення Плану реалізації","text",255," ","False",,963,57,7,"57.7","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","label","підпис об'єкта","text",256," ","False",,964,57,8,"57.8","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","precise","точність відображeння","integer",,0,"True","precise",965,57,9,"57.9","False","True"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","source","джерело даних","text",255," ","True",,966,57,10,"57.10","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","type","тип зони","integer",," ","True","heritage_protect_zone_type",968,57,12,"57.12","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","res_code","код обмеження","text",10," ","True","restr_code",969,57,13,"57.13","False","False"
"Restrictions","heritage_protect_zones","Зони охорони пам'яток культурної спадщини","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","act","підстава виникнення обмеження","text",255," ","True",,970,57,14,"57.14","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","guid","GUID","text",," ","True",,4911,277,1,"277.1","True","True"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","class","класифікаційний код","text",10," ","True",,4912,277,2,"277.2","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","katotth","КАТОТТГ","text",20," ","True",,4913,277,3,"277.3","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","koatuu","КОАТУУ","text",10," ","True",,4914,277,4,"277.4","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","note","примітка","text",255," ","False",,4915,277,5,"277.5","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,4916,277,6,"277.6","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","plan","проєктне рішення Плану реалізації","text",255," ","False",,4917,277,7,"277.7","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","label","підпис об'єкта","text",256," ","False",,4918,277,8,"277.8","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","precise","точність відображeння","integer",,0,"True","precise",4919,277,9,"277.9","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","source","джерело даних","text",255," ","True",,4920,277,10,"277.10","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","hh_guid","код ОПН","text",," ","True",,4922,277,12,"277.12","False","False"
"Civil_protection","high_hazard_obj_impact_zone","Зона впливу ОПН","Polygon, MultiPolygon, 3DPolygon, 3DMultiPolygon","status","статус","integer",,1,"True","status",4923,277,13,"277.13","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","guid","GUID","text",," ","True",,4884,275,1,"275.1","True","True"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","class","класифікаційний код","text",10," ","True",,4885,275,2,"275.2","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","katotth","КАТОТТГ","text",20," ","True",,4886,275,3,"275.3","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","koatuu","КОАТУУ","text",10," ","True",,4887,275,4,"275.4","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","note","примітка","text",255," ","False",,4888,275,5,"275.5","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,4889,275,6,"275.6","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","plan","проєктне рішення Плану реалізації","text",255," ","False",,4890,275,7,"275.7","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","label","підпис об'єкта","text",256," ","False",,4891,275,8,"275.8","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","precise","точність відображeння","integer",,0,"True","precise",4892,275,9,"275.9","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","source","джерело даних","text",255," ","True",,4893,275,10,"275.10","False","False"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","name","назва","text",255," ","False",,4895,275,12,"275.12","False","True"
"Civil_protection","high_hazard_objects","Об'єкти підвищенної небезпеки (ОПН)","Point,MultiPoint,3DPoint,3DMultiPoint","change","проектна зміна статусу","integer",,0,"True","change",4896,275,13,"275.13","False","False"
